,forecast,actual
2019-04-28 10:38:00,5.324541832663073,0.793083333333333
2019-04-29 10:36:00,5.6022322307594505,2.07198333333333
2019-04-30 10:33:00,6.229683715566796,5.517894894474417
2019-05-01 10:31:00,7.110669059474673,10.2583333333333
2019-05-02 10:29:00,8.69289839214967,10.9065833333333
2019-05-03 10:27:00,7.452883634639276,10.2651666666667
2019-05-04 10:24:00,7.869819306675451,9.3057
2019-05-05 10:22:00,6.850744731408497,7.28868333333333
2019-05-06 10:20:00,8.543328281752194,10.2971333333333
2019-05-07 10:18:00,6.389645848274121,10.64675
2019-05-08 10:16:00,4.958539538560792,0.0874
2019-05-09 10:14:00,4.367130776941736,0.06315
2019-05-10 10:12:00,5.8584420910202075,4.193146969696965
2019-05-11 10:10:00,3.3351820669459356,2.68098333333333
2019-05-12 10:08:00,3.3324363812644604,6.04505
2019-05-13 10:06:00,4.435664755266139,7.29933333333333
2019-05-14 10:04:00,5.560569864793243,3.0000133608815416
2019-05-15 10:02:00,3.1664739824346717,1.71613333333333
2019-05-16 10:01:00,3.3666962966614973,5.93626666666667
2019-05-17 09:59:00,1.8849144498143038,4.33713333333333
2019-05-18 09:57:00,4.727979078710419,2.8649042449286246
2019-05-19 09:55:00,3.1139899732121954,0.72895
2019-05-20 09:54:00,3.9834725965107167,3.3963503859026023
2019-05-21 09:52:00,3.1012968414197575,0.764366666666667
2019-05-22 09:51:00,6.351563117405253,7.698
2019-05-23 09:49:00,3.973380215736264,0.03375
2019-05-24 09:48:00,7.140695847855149,8.2028
2019-05-25 09:46:00,5.324982460345813,5.07755
2019-05-26 09:45:00,6.503299975936191,7.97011666666667
2019-05-27 09:43:00,5.694853860714476,9.42006666666667
